Date,AMZN,DPZ,BTC,NFLX
2017-05-22,970.669983,195.178864,2272.580078,157.160004
2017-05-23,971.539978,195.601013,2445.280029,157.949997
2017-05-24,980.349976,202.197937,2307.219971,157.75
2017-05-25,993.380005,204.229996,2244.889893,163.050003
2017-05-26,995.780029,203.258133,2052.429932,162.429993
2017-05-30,996.700012,204.671753,2303.340088,163.220001
2017-05-31,994.619995,207.842606,2412.649902,163.070007
2017-06-01,995.950012,211.396317,2492.600098,162.990005
2017-06-02,1006.72998,214.056686,2545.429932,165.179993
2017-06-05,1011.340027,213.124069,2870.5,165.059998
2017-06-06,1003.0,213.860352,2691.51001,165.169998
2017-06-07,1010.070007,214.154846,2798.780029,165.610001
2017-06-08,1010.27002,213.889801,2811.429932,165.880005
2017-06-09,978.309998,202.413895,2900.25,158.029999
2017-06-12,964.909973,200.332733,2712.98999,151.440002
2017-06-13,980.789978,205.045609,2467.27002,152.720001
2017-06-14,976.469971,207.170853,2442.459961,152.199997
2017-06-15,964.169983,206.186951,2508.580078,151.759995
2017-06-16,987.710022,207.44635,2655.100098,152.380005
2017-06-19,995.169983,212.257629,2754.379883,153.399994
2017-06-20,992.590027,211.568893,2677.620117,152.050003
2017-06-21,1002.22998,212.611847,2722.840088,155.029999
2017-06-22,1001.299988,214.579666,2710.370117,154.889999
2017-06-23,1003.73999,213.556412,2590.050049,158.020004
2017-06-26,993.97998,215.356934,2583.75,157.5
2017-06-27,976.780029,209.70932,2577.73999,151.029999
2017-06-28,990.330017,210.161942,2558.370117,153.410004
2017-06-29,975.929993,207.357788,2480.610107,150.089996
2017-06-30,968.0,208.125229,2424.610107,149.410004
2017-07-03,953.659973,206.541138,2617.320068,146.169998
2017-07-05,971.400024,204.68158,2614.23999,147.610001
2017-07-06,965.140015,205.4785,2513.879883,146.25
2017-07-07,978.76001,208.902542,2564.860107,150.179993
2017-07-10,996.469971,208.213791,2324.290039,152.669998
2017-07-11,994.130005,208.695923,2403.090088,154.330002
2017-07-12,1006.51001,210.102875,2362.439941,158.75
2017-07-13,1000.630005,207.062622,2234.169922,158.210007
2017-07-14,1001.809998,205.84259,1975.079956,161.119995
2017-07-17,1010.039978,204.898026,2320.22998,161.699997
2017-07-18,1024.449951,208.046509,2282.580078,183.600006
2017-07-19,1026.869995,209.099304,2866.02002,183.860001
2017-07-20,1028.699951,209.020584,2675.080078,183.600006
2017-07-21,1025.670044,209.78804,2836.530029,188.539993
2017-07-24,1038.949951,210.525955,2582.580078,187.910004
2017-07-25,1039.869995,189.303146,2559.209961,186.970001
2017-07-26,1052.800049,183.429214,2691.879883,189.080002
2017-07-27,1046.0,179.493607,2806.75,182.679993
2017-07-28,1020.039978,180.143005,2733.5,184.039993
2017-07-31,987.780029,183.498108,2746.98999,181.660004
2017-08-01,996.190002,183.448914,2720.530029,182.029999
2017-08-02,995.890015,189.253937,2809.98999,180.740005
2017-08-03,986.919983,195.039322,2878.48999,179.229996
2017-08-04,987.580017,193.622498,3262.800049,180.270004
2017-08-07,992.27002,192.284378,3429.379883,181.330002
2017-08-08,989.840027,189.047333,3348.790039,178.360001
2017-08-09,982.01001,190.710129,3425.669922,175.779999
2017-08-10,956.919983,189.431061,3654.370117,169.139999
2017-08-11,967.98999,189.755753,3871.620117,171.399994
2017-08-14,983.299988,190.788834,4161.660156,171.0
2017-08-15,982.73999,185.141251,4387.399902,168.5
2017-08-16,978.179993,184.649292,4278.919922,169.979996
2017-08-17,960.570007,185.229797,4105.370117,166.089996
2017-08-18,958.469971,185.623352,4150.450195,166.539993
2017-08-21,953.289978,186.430115,4089.699951,166.759995
2017-08-22,966.900024,185.967712,4141.089844,169.339996
2017-08-23,958.0,184.668976,4318.350098,169.059998
2017-08-24,952.450012,180.349625,4364.410156,168.130005
2017-08-25,945.26001,175.853195,4352.299805,165.949997
2017-08-28,946.02002,175.882706,4597.310059,167.119995
2017-08-29,954.059998,175.508835,4583.02002,168.809998
2017-08-30,967.590027,176.049942,4735.109863,174.690002
2017-08-31,980.599976,179.326355,4921.850098,174.710007
2017-09-01,978.25,180.634933,4573.799805,174.740005
2017-09-05,965.27002,179.562485,4618.709961,174.520004
2017-09-06,967.799988,179.69043,4635.600098,179.25
2017-09-07,979.469971,180.369308,4326.450195,179.0
2017-09-08,965.900024,183.429214,4335.129883,176.419998
2017-09-11,977.960022,185.97757,4158.919922,181.740005
2017-09-12,982.580017,186.863068,3870.290039,185.149994
2017-09-13,999.599976,185.515137,3243.080078,183.639999
2017-09-14,992.210022,187.310211,3713.76001,182.630005
2017-09-15,986.789978,192.014908,3698.919922,182.350006
2017-09-18,974.190002,192.942047,3907.959961,184.619995
2017-09-19,969.859985,193.247803,3882.159912,185.679993
2017-09-20,973.210022,194.875214,3617.27002,185.509995
2017-09-21,964.650024,195.328903,3600.830078,188.779999
2017-09-22,955.099976,194.510284,3788.02002,187.350006
2017-09-25,939.789978,190.772171,3892.699951,178.550003
2017-09-26,938.599976,190.663666,4212.200195,179.380005
2017-09-27,950.869995,194.14534,4195.649902,181.970001
2017-09-28,956.400024,194.342575,4172.790039,180.699997
2017-09-29,961.349976,195.831955,4360.620117,181.350006
2017-10-02,959.190002,197.252213,4314.180176,177.009995
2017-10-03,957.099976,200.033615,4218.660156,179.190002
2017-10-04,965.450012,198.879639,4321.439941,184.449997
2017-10-05,980.849976,203.199677,4371.939941,194.389999
2017-10-06,989.580017,202.578293,4435.810059,198.020004
2017-10-09,990.98999,202.982697,4763.359863,196.869995
2017-10-10,987.200012,206.572861,4824.200195,195.080002
2017-10-11,995.0,206.375595,5432.620117,194.949997
2017-10-12,1000.929993,198.277985,5637.259766,195.860001
2017-10-13,1002.940002,190.338165,5824.709961,199.490005
2017-10-16,1006.340027,190.545319,5598.580078,202.679993
2017-10-17,1009.130005,189.637894,5575.830078,199.479996
2017-10-18,997.0,185.219223,5698.649902,195.539993
2017-10-19,986.609985,183.572083,5993.109863,195.130005
2017-10-20,982.909973,183.562225,6006.649902,194.160004
2017-10-23,966.299988,180.129883,5513.080078,192.470001
2017-10-24,975.900024,181.323318,5734.0,196.020004
2017-10-25,972.909973,183.207169,5887.609863,193.770004
2017-10-26,972.429993,183.138107,5764.560059,195.210007
2017-10-27,1100.949951,182.151794,5726.609863,199.539993
2017-10-30,1110.849976,179.212585,6124.279785,198.369995
2017-10-31,1105.280029,180.494781,6451.240234,196.429993
2017-11-01,1103.680054,174.823502,6737.779785,198.0
2017-11-02,1094.219971,175.652008,7024.810059,199.320007
2017-11-03,1111.599976,175.504089,7152.120117,200.009995
2017-11-06,1120.660034,171.085403,6959.22998,200.130005
2017-11-07,1123.170044,167.771408,7102.75,195.889999
2017-11-08,1132.880005,166.400436,7444.359863,196.440002
2017-11-09,1129.130005,170.838837,7129.589844,193.899994
2017-11-10,1125.349976,170.957199,6565.799805,192.020004
2017-11-13,1129.170044,170.66127,6522.450195,195.080002
2017-11-14,1136.839966,173.25528,6597.060059,195.710007
2017-11-15,1126.689941,173.353912,7283.220215,192.119995
2017-11-16,1137.290039,175.040527,7853.680176,195.509995
2017-11-17,1129.880005,176.204361,7699.950195,193.199997
2017-11-20,1126.310059,175.33638,8244.69043,194.100006
2017-11-21,1139.48999,174.458588,8099.970215,196.229996
2017-11-22,1156.160034,174.133102,8234.549805,196.320007
2017-11-24,1186.0,174.912277,8200.799805,195.75
2017-11-27,1195.829956,172.13089,9733.200195,195.050003
2017-11-28,1193.599976,169.931412,9906.040039,199.179993
2017-11-29,1161.27002,176.717224,9837.860352,188.149994
2017-11-30,1176.75,183.611557,9946.759766,187.580002
2017-12-01,1162.349976,182.092621,10861.46973,186.820007
2017-12-04,1133.949951,185.051544,11623.91016,184.039993
2017-12-05,1141.569946,182.960571,11667.12988,184.210007
2017-12-06,1152.349976,178.68985,13749.57031,185.300003
2017-12-07,1159.790039,177.052567,16850.31055,185.199997
2017-12-08,1162.0,181.392334,16047.61035,188.539993
2017-12-11,1168.920044,178.482742,16732.4707,186.220001
2017-12-12,1165.079956,178.137512,17083.90039,185.729996
2017-12-13,1164.130005,178.038895,16286.82031,187.860001
2017-12-14,1174.26001,180.481323,16467.91016,189.559998
2017-12-15,1179.140015,182.973145,17604.84961,190.119995
2017-12-18,1190.579956,183.92244,18972.32031,190.419998
2017-12-19,1187.380005,184.970581,17523.69922,187.020004
2017-12-20,1177.619995,181.569,16461.9707,188.820007
2017-12-21,1174.76001,186.285736,15632.12012,188.619995
2017-12-22,1168.359985,190.715698,13664.96973,189.940002
2017-12-26,1176.76001,188.243607,15756.55957,187.759995
2017-12-27,1182.26001,188.441376,15416.63965,186.240005
2017-12-28,1186.099976,187.857971,14398.7002,192.710007
2017-12-29,1169.469971,186.84938,14392.57031,191.960007
2018-01-02,1189.01001,184.851913,14754.12988,201.070007
2018-01-03,1204.199951,189.519211,15156.62012,205.050003
2018-01-04,1209.589966,195.086334,15180.08008,205.630005
2018-01-05,1229.140015,198.062698,16954.7793,209.990005
2018-01-08,1246.869995,201.335724,14976.16992,212.050003
2018-01-09,1252.699951,204.401108,14468.5,209.309998
2018-01-10,1254.329956,197.855057,14919.49023,212.520004
2018-01-11,1276.680054,207.506042,13308.05957,217.240005
2018-01-12,1305.199951,208.791504,13841.19043,221.229996
2018-01-16,1304.859985,206.952286,11282.49023,221.529999
2018-01-17,1295.0,205.567917,11162.7002,217.5
2018-01-18,1293.319946,208.554184,11175.51953,220.330002
2018-01-19,1294.579956,211.1548,11521.75977,220.460007
2018-01-22,1327.310059,213.874069,10814.51953,227.580002
2018-01-23,1362.540039,217.117477,10858.23047,250.289993
2018-01-24,1357.51001,216.276962,11429.01953,261.299988
2018-01-25,1377.949951,216.880142,11175.87012,269.700012
2018-01-26,1402.050049,214.358627,11104.2002,274.600006
2018-01-29,1417.680054,212.924835,11233.9502,284.589996
2018-01-30,1437.819946,213.537888,10107.25977,278.799988
2018-01-31,1450.890015,214.427856,10226.86035,270.299988
2018-02-01,1390.0,216.227524,9114.719727,265.070007
2018-02-02,1429.949951,211.985443,8870.820313,267.429993
2018-02-05,1390.0,205.696457,6937.080078,254.259995
2018-02-06,1442.839966,206.131546,7701.25,265.720001
2018-02-07,1416.780029,208.949738,7592.720215,264.559998
2018-02-08,1350.5,196.35202,8260.69043,250.100006
2018-02-09,1339.599976,203.78804,8696.830078,249.470001
2018-02-12,1386.22998,209.503464,8911.269531,257.950012
2018-02-13,1414.51001,205.676697,8544.69043,258.269989
2018-02-14,1451.050049,207.436813,9485.639648,266.0
2018-02-15,1461.76001,215.268341,10033.75,280.269989
2018-02-16,1448.689941,218.274414,10188.73047,278.519989
2018-02-20,1468.349976,219.016006,11256.42969,278.549988
2018-02-21,1482.920044,227.955032,10481.66016,281.040009
2018-02-22,1485.339966,224.464478,9847.959961,278.140015
2018-02-23,1500.0,226.293793,10175.50977,285.929993
2018-02-26,1521.949951,225.473083,10326.5,294.160004
2018-02-27,1511.97998,223.940399,10594.75977,290.609985
2018-02-28,1512.449951,219.925751,10334.44043,291.380005
2018-03-01,1493.449951,220.331161,10929.37012,290.390015
2018-03-02,1500.25,220.608047,11043.12012,301.049988
2018-03-05,1523.609985,217.157013,11440.73047,315.0
2018-03-06,1537.640015,218.966568,10735.4502,325.220001
2018-03-07,1545.0,220.469604,9928.55957,321.160004
2018-03-08,1551.859985,220.291611,9316.719727,317.0
2018-03-09,1578.890015,227.688065,9252.759766,331.440002
2018-03-12,1598.390015,225.146744,9142.150391,321.299988
2018-03-13,1588.180054,223.87117,9160.120117,315.880005
2018-03-14,1591.0,224.674088,8217.700195,321.549988
2018-03-15,1582.319946,224.832687,8268.410156,321.089996
2018-03-16,1571.680054,227.776627,8283.230469,318.450012
2018-03-19,1544.930054,225.675217,8623.139648,313.480011
2018-03-20,1586.51001,229.560883,8920.709961,317.5
2018-03-21,1581.859985,226.260056,8911.349609,316.480011
2018-03-22,1544.920044,224.416351,8724.980469,306.700012
2018-03-23,1495.560059,224.664139,8934.799805,300.940002
2018-03-26,1555.859985,229.253601,7808.47998,320.350006
2018-03-27,1497.050049,229.550964,7959.779785,300.690002
2018-03-28,1431.420044,231.820892,7106.620117,285.769989
2018-03-29,1447.339966,231.513611,6853.759766,295.350006
2018-04-02,1371.98999,228.401123,7434.299805,280.290009
2018-04-03,1392.050049,231.424393,6815.5,283.670013
2018-04-04,1410.569946,229.422089,6790.450195,288.940002
2018-04-05,1451.75,233.724075,6634.859863,293.970001
2018-04-06,1405.22998,229.432007,6917.200195,288.850006
2018-04-09,1406.079956,230.393509,6871.069824,289.929993
2018-04-10,1436.219971,229.669907,6977.129883,298.070007
2018-04-11,1427.050049,228.976028,7927.72998,303.670013
2018-04-12,1448.5,229.451828,7899.109863,309.25
2018-04-13,1430.790039,228.302017,8022.509766,311.649994
2018-04-16,1441.5,230.314224,7921.629883,307.779999
2018-04-17,1503.829956,235.082077,8189.959961,336.059998
2018-04-18,1527.839966,236.103058,8301.820313,334.519989
2018-04-19,1556.910034,238.581146,8877.080078,332.700012
2018-04-20,1527.48999,236.836563,8935.719727,327.769989
2018-04-23,1517.859985,237.381729,9655.769531,318.690002
2018-04-24,1460.089966,229.788879,8873.620117,307.019989
2018-04-25,1460.170044,231.483871,9282.120117,305.76001
2018-04-26,1517.959961,248.414246,8938.469727,313.980011
2018-04-27,1572.619995,246.243408,9351.469727,311.76001
2018-04-30,1566.130005,239.612,9077.280273,312.459991
2018-05-01,1582.26001,245.509888,9232.19043,313.299988
2018-05-02,1569.680054,242.139694,9745.040039,313.359985
2018-05-03,1572.079956,243.676117,9699.610352,311.690002
2018-05-04,1580.949951,246.065002,9845.900391,320.089996
2018-05-07,1600.140015,248.305191,9196.129883,326.26001
2018-05-08,1592.390015,248.215988,9321.160156,326.890015
2018-05-09,1608.0,247.720367,9032.219727,330.299988
2018-05-10,1609.079956,247.532028,8421.0,329.600006
2018-05-11,1602.910034,247.720367,8486.669922,326.459991
2018-05-14,1601.540039,243.983398,8480.160156,328.529999
2018-05-15,1576.119995,244.934982,8344.780273,326.130005
2018-05-16,1587.280029,245.172867,8071.040039,328.190002
2018-05-17,1581.76001,244.389801,8247.910156,325.220001
2018-05-18,1574.369995,242.714615,8249.240234,324.179993
2018-05-21,1585.459961,246.193848,7992.75,331.820007
2018-05-22,1581.400024,246.035248,7505.77002,331.619995
2018-05-23,1601.859985,247.304047,7584.740234,344.720001
2018-05-24,1603.069946,250.029938,7475.359863,349.290009
2018-05-25,1610.150024,248.146591,7355.060059,351.290009
2018-05-29,1612.869995,243.646393,7393.02002,349.730011
2018-05-30,1624.890015,249.494675,7502.149902,353.540009
2018-05-31,1629.619995,249.276596,7530.549805,351.600006
2018-06-01,1641.540039,250.634613,7643.259766,359.929993
2018-06-04,1665.27002,253.152344,7629.399902,361.809998
2018-06-05,1696.349976,260.328918,7661.790039,365.799988
2018-06-06,1695.75,267.267609,7700.109863,367.450012
2018-06-07,1689.300049,269.656494,7627.52002,361.399994
2018-06-08,1683.98999,267.673981,7513.689941,360.570007
2018-06-11,1689.119995,267.406342,6556.939941,361.450012
2018-06-12,1698.75,270.806335,6310.430176,363.829987
2018-06-13,1704.859985,271.182953,6643.259766,379.929993
2018-06-14,1723.859985,271.798798,6396.709961,392.869995
2018-06-15,1715.969971,275.463837,6503.100098,391.980011
2018-06-18,1723.790039,279.824127,6741.279785,390.399994
2018-06-19,1734.780029,285.445862,6761.27002,404.980011
2018-06-20,1750.079956,285.952393,6720.640137,416.76001
2018-06-21,1730.219971,288.79303,6051.470215,415.440002
2018-06-22,1715.670044,290.412018,6166.540039,411.089996
2018-06-25,1663.150024,277.619141,6088.390137,384.480011
2018-06-26,1691.089966,281.194763,6141.569824,399.390015
2018-06-27,1660.51001,279.565887,5871.279785,390.390015
2018-06-28,1701.449951,280.181671,6203.799805,395.420013
2018-06-29,1699.800049,280.261169,6385.379883,391.429993
2018-07-02,1713.780029,279.09906,6509.580078,398.179993
2018-07-03,1693.959961,278.234924,6590.060059,390.519989
2018-07-05,1699.72998,275.861115,6602.02002,398.390015
2018-07-06,1710.630005,277.261566,6758.080078,408.25
2018-07-09,1739.02002,276.387512,6306.850098,418.970001
2018-07-10,1743.069946,270.547302,6394.359863,415.630005
2018-07-11,1755.0,277.768127,6253.600098,418.649994
2018-07-12,1796.619995,277.142395,6229.830078,413.5
2018-07-13,1813.030029,279.496338,6268.75,395.799988
2018-07-16,1822.48999,277.301331,7326.700195,400.480011
2018-07-17,1843.930054,280.13205,7383.390137,379.480011
2018-07-18,1842.920044,281.760925,7477.5,375.130005
2018-07-19,1812.969971,274.877808,7333.930176,364.230011
2018-07-20,1813.699951,275.294983,7405.399902,361.049988
2018-07-23,1802.0,269.911621,8395.820313,362.660004
2018-07-24,1829.23999,261.290344,8170.22998,357.320007
2018-07-25,1863.609985,260.42627,7937.25,362.869995
2018-07-26,1808.0,258.24115,8182.890137,363.089996
2018-07-27,1817.27002,258.936401,8230.870117,355.209991
2018-07-30,1779.219971,254.675415,7735.299805,334.959991
2018-07-31,1777.439941,260.883118,7610.899902,337.450012
2018-08-01,1797.170044,268.511169,7542.339844,338.380005
2018-08-02,1834.329956,274.877808,7417.600098,344.5
2018-08-03,1823.290039,277.609192,7017.890137,343.089996
2018-08-06,1847.75,278.244904,6723.209961,350.920013
2018-08-07,1862.47998,275.57309,6285.02002,351.829987
2018-08-08,1886.52002,284.979004,6543.240234,347.609985
2018-08-09,1898.52002,289.478394,6153.410156,349.359985
2018-08-10,1886.300049,289.339325,6242.540039,345.869995
2018-08-13,1896.199951,286.647675,6199.600098,341.309998
2018-08-14,1919.650024,285.565033,6274.220215,337.48999
2018-08-15,1882.619995,282.267456,6323.810059,326.399994
2018-08-16,1886.52002,285.773621,6591.160156,322.440002
2018-08-17,1882.219971,283.111725,6405.709961,316.779999
2018-08-20,1876.709961,282.823669,6491.109863,327.730011
2018-08-21,1883.420044,285.425964,6366.129883,338.019989
2018-08-22,1904.900024,289.567749,6538.950195,344.440002
2018-08-23,1902.900024,287.44223,6708.959961,339.170013
2018-08-24,1905.390015,295.934418,6749.560059,358.820007
2018-08-27,1927.680054,295.874817,7091.379883,364.579987
2018-08-28,1932.819946,297.404358,7052.0,368.48999
2018-08-29,1998.099976,298.606232,6998.759766,368.040009
2018-08-30,2002.380005,298.635986,7026.959961,370.980011
2018-08-31,2012.709961,296.540283,7203.459961,367.679993
2018-09-04,2039.51001,294.593536,6705.029785,363.600006
2018-09-05,1994.819946,287.849457,6515.419922,341.179993
2018-09-06,1958.310059,288.564606,6411.779785,346.459991
2018-09-07,1952.069946,292.080658,6200.160156,348.679993
2018-09-10,1939.01001,291.792603,6295.540039,348.410004
2018-09-11,1987.150024,284.68103,6337.109863,355.929993
2018-09-12,1990.0,283.310364,6492.0,369.950012
2018-09-13,1989.869995,283.459656,6486.009766,368.149994
2018-09-14,1970.189941,278.692841,6522.080078,364.559998
2018-09-17,1908.030029,273.269257,6346.439941,350.350006
2018-09-18,1941.050049,280.444336,6398.799805,367.649994
2018-09-19,1926.420044,278.115692,6505.899902,366.959991
2018-09-20,1944.300049,281.339966,6762.060059,365.359985
2018-09-21,1915.01001,284.832977,6716.600098,361.190002
2018-09-24,1934.359985,287.589508,6437.740234,369.609985
2018-09-25,1974.550049,289.380829,6462.600098,369.429993
2018-09-26,1974.849976,287.778625,6686.129883,377.880005
2018-09-27,2012.97998,292.027924,6635.379883,380.709991
2018-09-28,2003.0,293.371368,6603.75,374.130005
2018-10-01,2004.359985,284.136353,6525.470215,381.429993
2018-10-02,1971.310059,280.912079,6492.259766,377.140015
2018-10-03,1952.76001,284.614044,6579.790039,377.049988
2018-10-04,1909.420044,280.40451,6632.870117,363.649994
2018-10-05,1889.650024,281.539001,6589.939941,351.350006
2018-10-08,1864.420044,278.881927,6631.790039,349.100006
2018-10-09,1870.319946,282.802856,6581.069824,355.709991
2018-10-10,1755.25,273.587738,6209.470215,325.890015
2018-10-11,1719.359985,269.567291,6250.850098,321.100006
2018-10-12,1788.609985,275.996002,6267.27002,339.559998
2018-10-15,1760.949951,271.61734,6583.049805,333.130005
2018-10-16,1819.959961,258.371826,6574.52002,346.399994
2018-10-17,1831.72998,266.392761,6488.720215,364.700012
2018-10-18,1770.719971,265.089111,6469.279785,346.709991
2018-10-19,1764.030029,266.452484,6490.560059,332.670013
2018-10-22,1789.300049,266.452484,6470.220215,329.540009
2018-10-23,1768.699951,264.53186,6476.25,333.160004
2018-10-24,1664.199951,254.251892,6462.77002,301.829987
2018-10-25,1782.170044,260.501434,6457.209961,312.869995
2018-10-26,1642.810059,259.973999,6470.169922,299.829987
2018-10-29,1538.880005,255.247025,6313.910156,284.839996
2018-10-30,1530.420044,264.93985,6309.109863,285.809998
2018-10-31,1598.01001,267.487457,6342.609863,301.779999
2018-11-01,1665.530029,264.760712,6381.299805,317.380005
2018-11-02,1665.530029,264.014343,6394.660156,309.100006
2018-11-05,1627.800049,258.998779,6433.740234,315.440002
2018-11-06,1642.810059,262.282776,6479.720215,310.839996
2018-11-07,1755.48999,270.154449,6529.680176,327.5
2018-11-08,1754.910034,271.826294,6446.060059,317.920013
2018-11-09,1712.430054,273.020477,6377.990234,303.470001
2018-11-12,1636.849976,267.78598,6375.080078,294.070007
2018-11-13,1631.170044,263.427185,6339.169922,294.399994
2018-11-14,1599.01001,264.830383,5741.470215,286.730011
2018-11-15,1619.439941,258.361877,5647.5,290.059998
2018-11-16,1593.410034,263.337646,5586.27002,286.209991
2018-11-19,1512.290039,250.848465,4809.620117,270.600006
2018-11-20,1495.459961,253.983185,4441.810059,266.980011
2018-11-21,1516.72998,258.332001,4593.040039,262.130005
2018-11-23,1502.060059,261.227936,4343.419922,258.820007
2018-11-26,1581.329956,265.069214,3784.590088,261.429993
2018-11-27,1581.420044,267.278442,3822.98999,266.630005
2018-11-28,1677.75,272.473145,4263.549805,282.649994
2018-11-29,1673.569946,278.822235,4286.689941,288.75
2018-11-30,1690.170044,275.976105,4009.669922,286.130005
2018-12-03,1772.359985,275.020752,3871.409912,290.299988
2018-12-04,1668.400024,264.730835,3948.439941,275.329987
2018-12-06,1699.189941,265.109009,3485.179932,282.880005
2018-12-07,1629.130005,257.068176,3420.570068,265.140015
2018-12-10,1641.030029,253.973251,3467.159912,269.700012
2018-12-11,1643.23999,250.778793,3401.02002,265.320007
2018-12-12,1663.540039,248.470032,3485.590088,274.880005
2018-12-13,1658.380005,249.497314,3305.110107,276.019989
2018-12-14,1591.910034,248.350357,3235.47998,266.839996
2018-12-17,1520.910034,241.548431,3548.189941,262.799988
2018-12-18,1551.47998,244.001892,3715.850098,270.940002
2018-12-19,1495.079956,238.745865,3736.540039,266.769989
2018-12-20,1460.829956,234.766434,4137.660156,260.579987
2018-12-21,1377.449951,238.855576,3898.810059,246.389999
2018-12-24,1343.959961,233.729202,4081.949951,233.880005
2018-12-26,1470.900024,248.250626,3848.780029,253.669998
2018-12-27,1461.640015,247.811783,3646.090088,255.570007
2018-12-28,1478.02002,249.287857,3947.860107,256.079987
2018-12-31,1501.969971,247.333069,3747.389893,267.660004
2019-01-02,1539.130005,242.655487,3961.01001,267.660004
2019-01-03,1500.280029,239.055054,3835.860107,271.200012
2019-01-04,1575.390015,242.954697,3874.060059,297.570007
2019-01-07,1629.51001,245.777176,4050.399902,315.339996
2019-01-08,1656.579956,241.568375,4040.75,320.269989
2019-01-09,1659.420044,245.936768,4048.340088,319.959991
2019-01-10,1656.219971,245.537827,3668.149902,324.660004
2019-01-11,1640.560059,248.330414,3669.199951,337.589996
2019-01-14,1617.209961,243.523178,3703.899902,332.940002
2019-01-15,1674.560059,247.233322,3621.23999,354.640015
2019-01-16,1683.780029,246.196091,3643.98999,351.390015
2019-01-17,1693.219971,258.254059,3685.300049,353.190002
2019-01-18,1696.199951,266.751465,3648.050049,339.100006
2019-01-22,1632.170044,262.732147,3602.040039,325.160004
2019-01-23,1640.02002,272.436371,3572.050049,321.98999
2019-01-24,1654.930054,276.146545,3598.52002,326.670013
2019-01-25,1670.569946,283.407257,3582.889893,338.049988
2019-01-28,1637.890015,279.048828,3453.419922,335.660004
2019-01-29,1593.880005,274.121918,3418.25,328.899994
2019-01-30,1670.430054,276.32605,3467.209961,340.660004
2019-01-31,1718.72998,282.978394,3434.129883,339.5
2019-02-01,1626.22998,277.652527,3461.629883,339.850006
2019-02-04,1633.310059,280.325439,3431.23999,351.339996
2019-02-05,1658.810059,288.523651,3447.659912,355.809998
2019-02-06,1640.26001,287.12738,3394.889893,352.190002
2019-02-07,1614.369995,288.124725,3375.330078,344.709991
2019-02-08,1588.219971,289.391357,3660.030029,347.570007
2019-02-11,1591.0,294.078888,3611.340088,345.730011
2019-02-12,1638.01001,286.449158,3617.409912,359.970001
2019-02-13,1640.0,288.034943,3605.870117,351.769989
2019-02-14,1622.650024,286.41922,3588.719971,359.070007
2019-02-15,1607.949951,280.90387,3593.48999,356.869995
2019-02-19,1627.579956,278.490326,3924.23999,361.920013
2019-02-20,1622.099976,277.752258,3974.050049,359.910004
2019-02-21,1619.439941,252.339752,3937.040039,356.970001
2019-02-22,1631.560059,260.019348,3983.530029,363.019989
2019-02-25,1633.0,255.261993,3845.51001,363.910004
2019-02-26,1636.400024,252.140289,3817.879883,364.970001
2019-02-27,1641.089966,251.84108,3830.719971,362.869995
2019-02-28,1639.829956,250.275238,3823.370117,358.100006
2019-03-01,1671.72998,250.065796,3831.47998,357.320007
2019-03-04,1696.170044,247.91153,3731.280029,351.040009
2019-03-05,1692.430054,248.66951,3874.179932,354.299988
2019-03-06,1668.949951,247.941452,3874.97998,359.609985
2019-03-07,1625.949951,247.283188,3882.610107,352.600006
2019-03-08,1620.800049,249.856354,3868.02002,349.600006
2019-03-11,1670.619995,246.335709,3874.889893,358.859985
2019-03-12,1673.099976,239.364227,3888.570068,356.269989
2019-03-13,1690.810059,244.719986,3878.439941,361.209991
2019-03-14,1686.219971,247.25,3881.439941,358.820007
2019-03-15,1712.359985,244.270004,3927.080078,361.459991
2019-03-18,1742.150024,243.410004,3988.850098,363.440002
2019-03-19,1761.849976,248.759995,4024.139893,358.779999
2019-03-20,1797.27002,243.940002,4056.75,375.220001
2019-03-21,1819.26001,245.050003,3996.929932,377.869995
2019-03-22,1764.77002,239.25,4000.840088,361.01001
2019-03-25,1774.26001,242.559998,3924.550049,366.230011
2019-03-26,1783.76001,245.399994,3942.219971,359.970001
2019-03-27,1765.699951,247.580002,4045.97998,353.369995
2019-03-28,1773.420044,253.919998,4036.449951,354.609985
2019-03-29,1780.75,258.100006,4111.379883,356.559998
2019-04-01,1814.189941,249.449997,4906.930176,366.959991
2019-04-02,1813.97998,245.220001,4976.589844,367.720001
2019-04-03,1820.699951,253.110001,4913.359863,369.75
2019-04-04,1818.859985,248.940002,5047.22998,367.880005
2019-04-05,1837.280029,254.559998,5057.25,365.48999
2019-04-08,1849.859985,247.5,5201.299805,361.410004
2019-04-09,1835.839966,247.830002,5318.600098,364.709991
2019-04-10,1847.329956,248.940002,5048.560059,363.920013
2019-04-11,1844.069946,255.550003,5081.5,367.649994
2019-04-12,1843.060059,257.609985,5080.660156,351.140015
2019-04-15,1844.869995,258.899994,5212.810059,348.869995
2019-04-16,1863.040039,255.339996,5236.259766,359.459991
2019-04-17,1864.819946,265.25,5289.75,354.73999
2019-04-18,1861.689941,267.609985,5295.529785,360.350006
2019-04-22,1887.310059,266.0,5539.100098,377.339996
2019-04-23,1923.77002,270.200012,5454.580078,381.890015
2019-04-24,1901.75,283.420013,5162.669922,374.230011
2019-04-25,1902.25,276.450012,5234.089844,368.329987
2019-04-26,1950.630005,273.429993,5229.47998,374.850006
2019-04-29,1938.430054,268.869995,5350.640137,371.829987
2019-04-30,1926.52002,270.579987,5389.540039,370.540009
